"id","activity","description","longitude","latitude"
17383,"Active","M1/3323J Northbound",-1.17549114239653,52.4010773544178
17384,"Active","M1/3170B Southbound",-1.09274660458123,52.2736692818548
17385,"Active","M1/3820B Southbound",-1.30616014137189,52.815410325761
17386,"Active","M1/3196B Southbound",-1.11081591999026,52.294278194499
17387,"Active","M1/3892A Northbound",-1.31079049867763,52.8782383306684
17388,"Active","M1/3850M Southbound",-1.29518948927322,52.841487611144
17389,"Active","M1/3296B Southbound",-1.1644051765237,52.3771119049627
17390,"Active","M1/3256A Northbound",-1.15199022204187,52.3418709126792
17391,"Active","M1/3877A Northbound",-1.30493742797713,52.8651245314624
17392,"Active","M1/3301B Southbound",-1.16668938057872,52.3814164490269
17393,"Active","M1/3911A Northbound",-1.30032156947882,52.8935492692613
17394,"Active","M1/3235M Eastbound",-1.13993244040598,52.3247917597171
17395,"Active","M1/3176B Southbound",-1.0957777907313,52.2788441494879
17396,"Active","M1/3215B Southbound",-1.12390650808159,52.3093272160781
17397,"Active","M1/3844J Northbound",-1.29687423526624,52.8364454461166
17398,"Active","M1/3922A Northbound",-1.29951187128689,52.9032261919391
17399,"Active","M1/3225A Northbound",-1.13217574017284,52.3170121947966
17400,"Active","M1/3267K Northbound",-1.15534164173737,52.3516495528168
17401,"Active","M1/3898A2 Northbound",-1.30947494060494,52.8834266386488
17402,"Active","M1/3823A Northbound",-1.30586363308482,52.8181954213937
17403,"Active","M1/3928A Northbound",-1.30053210189686,52.9091292894626
17404,"Active","M1/3162A Northbound",-1.09164425098591,52.266648073894
17405,"Active","M1/3898B2 Southbound",-1.30931561892346,52.883165017703
17406,"Inactive","M1/3096B Southbound",-1.01653703045888,52.2305147239574
17407,"Active","M1/3153A Northbound",-1.08497223498596,52.2597455831447
17408,"Active","M1/3107B Southbound",-1.03217852300965,52.2343661748061
17409,"Active","M1/3134B Southbound",-1.06466260317624,52.2480242691676
17410,"Active","M1/3277A Northbound",-1.1571975379606,52.3606082814293
17411,"Active","M1/3869B Southbound",-1.30097961076135,52.8581344597124
17412,"Active","M1/3318A Northbound",-1.1735955481546,52.3963261341713
17413,"Active","M1/3869L Southbound",-1.30062681050975,52.8579076477905
17414,"Active","M1/3857B Southbound",-1.29623905927417,52.8482000344985
17415,"Active","M1/3829K Northbound",-1.30338880251636,52.8235747498851
17416,"Active","M1/3911B Southbound",-1.30017669811742,52.893314689997
17417,"Active","M1/3865A Northbound",-1.29957603033432,52.8549079495822
17418,"Active","M1/3907A Northbound",-1.30297219850337,52.8904634502384
17419,"Active","M1/3231A Northbound",-1.13738737644406,52.321356815425
17420,"Active","M1/3902B Southbound",-1.30695980047209,52.8864594533628
17421,"Active","M1/3882B Southbound",-1.30690332070069,52.8694689471202
17422,"Active","M1/3820A Northbound",-1.30637953610315,52.8156093789934
17423,"Active","M1/3937A Northbound",-1.29979189672446,52.9172424490495
17424,"Active","M1/3260A Northbound",-1.15336147555482,52.3453960136039
17425,"Active","M1/3323B Southbound",-1.17489763867167,52.4005877275686
17426,"Active","M1/3192A Northbound",-1.10806275620487,52.291182676512
17427,"Active","M1/3879B Southbound",-1.30550487910771,52.8667998954118
17428,"Active","M1/3833B Southbound",-1.30151671398299,52.8264943772846
17429,"Active","M1/3818M Southbound",-1.30612622503942,52.8138099510055
17430,"Active","M1/3882A Northbound",-1.30728710426034,52.8696240040655
17431,"Active","M1/3192B Southbound",-1.10779906301745,52.2911716944698
17432,"Active","M1/3252A Northbound",-1.15041269774096,52.3383982545948
17433,"Active","M1/3219A Northbound",-1.12720208934542,52.3125522283678
17434,"Active","M1/3918B Southbound",-1.29830779123928,52.8995244167955
17435,"Active","M1/3283B Southbound",-1.15925792526464,52.3657924465916
17436,"Active","M1/3260B Southbound",-1.15308242648132,52.3454030039734
17437,"Active","M1/3885A Northbound",-1.30862776369146,52.872202803906
17438,"Active","M1/3829B Southbound",-1.30312343227493,52.8234653210973
17439,"Active","M1/3889B Southbound",-1.30992833959646,52.8754465815069
17440,"Active","M1/3176A Northbound",-1.09607163206173,52.2788104361988
17441,"Active","M1/3939B Southbound",-1.29962911397163,52.9190393901494
17442,"Active","M1/3310J Northbound",-1.17112395378686,52.389395150982
17443,"Inactive","M1/3094A Northbound",-1.01464708283773,52.2299055713992
17444,"Active","M1/3839A2 Northbound",-1.29894960780724,52.8320078612195
17445,"Active","M1/3246B Southbound",-1.14742893793683,52.3332701780717
17446,"Active","M1/3187B Southbound",-1.10403523295878,52.2873222265282
17447,"Active","M1/3138B Southbound",-1.06920124883665,52.2502269239929
17448,"Active","M1/3928B Southbound",-1.30028266522781,52.9089210649451
17449,"Active","M1/3873B Southbound",-1.30283846860647,52.861696231947
17450,"Active","M1/3918A Northbound",-1.29861676777508,52.899724007892
17451,"Active","M1/3889A Northbound",-1.31029704940178,52.8756195207223
17452,"Active","M1/3147B Southbound",-1.07885753063251,52.2557420836841
17453,"Active","M1/3219B Southbound",-1.12686669677418,52.3124508543401
17454,"Active","M1/3844B Southbound",-1.2967177799902,52.8360220116419
17455,"Active","M1/3158B Southbound",-1.08904525038784,52.2633284379342
17456,"Active","M1/3932J Northbound",-1.30022152550054,52.91272326118
17457,"Active","M1/3292A Northbound",-1.16310332335871,52.3737043248537
17458,"Active","M1/3314J Northbound",-1.17239479439369,52.3929463055191
17459,"Active","M1/3844A Northbound",-1.29693650728901,52.8362660229211
17460,"Active","M1/3162B Southbound",-1.0913519561278,52.2666098617953
17461,"Active","M1/3296A Northbound",-1.16471227575037,52.3771859991399
17462,"Active","M1/3225B Southbound",-1.13181026302279,52.3169465757016
17463,"Active","M1/3925A Northbound",-1.30046140212339,52.9061263904956
17464,"Active","M1/3105B Southbound",-1.02950095996706,52.2335979581357
17465,"Active","M1/3142A Northbound",-1.07392812388902,52.252556745864
17466,"Active","M1/3105L Southbound",-1.02923900602488,52.2335238780646
17467,"Active","M1/3849A Northbound",-1.29590098943915,52.8406378161464
17468,"Active","M1/3323A Northbound",-1.17541766089569,52.4010768418861
17469,"Active","M1/3939L Southbound",-1.29955446644819,52.9190569296979
17470,"Active","M1/3869A Northbound",-1.30139167234145,52.8583706081234
17471,"Active","M1/3256B Southbound",-1.15172569969566,52.3418869944451
17472,"Active","M1/3933B Southbound",-1.29955395719725,52.9135463664571
17473,"Active","M1/3125B Southbound",-1.05421828583475,52.2432298914269
17474,"Active","M1/3898B1 Southbound",-1.30928504521029,52.8832187772201
17475,"Active","M1/3314A Northbound",-1.17233937944538,52.3927661079566
17476,"Active","M1/3114A Northbound",-1.04129612454115,52.2373176162415
17477,"Active","M1/3142B Southbound",-1.07346055291666,52.2524991329889
17478,"Active","M1/3933A Northbound",-1.29980341556219,52.9137545933153
17479,"Active","M1/3310B Southbound",-1.17073197044772,52.3891406679258
17480,"Active","M1/3306A Northbound",-1.16963546713215,52.3857076155856
17481,"Active","M1/3119A Northbound",-1.04734831685049,52.2398570546597
17482,"Active","M1/3301A Northbound",-1.16702623104792,52.3814727660344
17483,"Inactive","M1/3098K Northbound",-1.0196626599087,52.2308643845908
17484,"Active","M1/3288A Northbound",-1.16149479002656,52.3702136385641
17485,"Active","M1/3130B Southbound",-1.06006377304805,52.2459198626974
17486,"Active","M1/3306B Southbound",-1.16931360927268,52.3856334308843
17487,"Active","M1/3829A Northbound",-1.30349568766602,52.8233865941157
17488,"Active","M1/3818A Northbound",-1.30646829121609,52.8137580058656
17489,"Active","M1/3265B Southbound",-1.15423054617783,52.3498614980078
17490,"Active","M1/3277B Southbound",-1.15688988253455,52.3605701248492
17491,"Active","M1/3111A Northbound",-1.03753334960982,52.2359293923666
17492,"Active","M1/3170A Northbound",-1.09306715467939,52.2737616499575
17493,"Active","M1/3130A Northbound",-1.06024216055294,52.245795410716
17494,"Active","M1/3268B Southbound",-1.15463421848292,52.3525615177897
17495,"Active","M1/3852B Southbound",-1.29548758398542,52.8432513310475
17496,"Active","M1/3211A Northbound",-1.12162095509417,52.3062265015764
17497,"Active","M1/3273A Northbound",-1.15598753231462,52.3570574172353
17498,"Active","M1/3862L Southbound",-1.29540336958559,52.8539663753126
17499,"Active","M1/3283A Northbound",-1.15952122477449,52.3658482621807
17500,"Active","M1/3833L Southbound",-1.30162361488531,52.8263062238488
17501,"Inactive","M1/3093J Northbound",-1.01304816683066,52.2293797389634
17502,"Active","M1/3236A Northbound",-1.14150646959899,52.3253426395505
17503,"Inactive","M1/3939A Northbound",-1.30000104850436,52.9190325897536
17504,"Active","M1/3158A Northbound",-1.08935254052948,52.2633487903432
17505,"Active","M1/3166B Southbound",-1.09240820913114,52.2701423576302
17506,"Active","M1/3157A Northbound",-1.08859172538255,52.262578703793
17507,"Active","M1/3241A Northbound",-1.14477893730764,52.3291333883079
17508,"Inactive","M1/3098L Southbound",-1.01937501750107,52.2312935582027
17509,"Active","M1/3852A Northbound",-1.29578085737419,52.8434778065645
17510,"Inactive","M62/1303B Westbound",-2.54499446776555,53.4286626848373
17511,"Inactive","M62/1296A Eastbound",-2.55437231439407,53.4264802572046
17512,"Active","M62/1275B Westbound",-2.58558132523621,53.4229872301895
17513,"Active","M62/1280B Westbound",-2.5780916250861,53.4232934733561
17514,"Inactive","M62/1294A Eastbound",-2.55723947799331,53.4259275968076
17515,"Active","M62/1279A Eastbound",-2.57937269657642,53.4234400562906
17516,"Inactive","M6/7070J Westbound",-2.53531993161171,53.4312771204279
17517,"Inactive","M62/1291J Northbound",-2.56176832114013,53.4247198520184
17518,"Inactive","M62/1298M Southbound",-2.54983536735414,53.425925977704
17519,"Inactive","M62/1294B Westbound",-2.55747683611473,53.4256658207258
17520,"Inactive","M62/1310B Westbound",-2.53531993161171,53.4312771204279
17521,"Inactive","M62/1302A Eastbound",-2.54609166994817,53.4285498105376
17522,"Inactive","M62/1291B Westbound",-2.56181595118777,53.424908386758
17523,"Active","M62/1270B Westbound",-2.59313134535968,53.4226981940926
17524,"Inactive","M62/1305A Eastbound",-2.54198204584625,53.4296561349086
17525,"Inactive","M62/1296K Eastbound",-2.55437231439407,53.4264802572046
17526,"Inactive","M62/1290A Eastbound",-2.56301975764679,53.4249027054042
17527,"Inactive","M62/1293A Eastbound",-2.55865033328026,53.4256423492157
17528,"Inactive","M62/1310A Eastbound",-2.5351571968623,53.4315025598961
17529,"Active","M62/1269A Eastbound",-2.59438210407987,53.422826789804
17530,"Active","M62/1274A Eastbound",-2.58684736564127,53.423133806884
17531,"Inactive","M62/1298B Westbound",-2.55180417864537,53.4268876474926
17532,"Inactive","M62/1298A Eastbound",-2.55158147550092,53.4271223766359
17533,"Inactive","M62/1296L Southbound",-2.55686584553162,53.4272776152398
17534,"Active","M6/7073K Eastbound",-2.57045783922428,53.4240853215408
17535,"Inactive","M62/1291K Northbound",-2.56264797543174,53.4263785826997
17536,"Active","M62/1285A Eastbound",-2.57045723798962,53.4240403812665
17537,"Inactive","M62/1304A Eastbound",-2.54336190179602,53.4292813385259
17538,"Active","M60/9299A Clockwise",-2.28550084452286,53.5408602264537
17539,"Active","M60/9195B Anti-clockwise",-2.37620697742246,53.486570645982
17540,"Active","M60/9277A Clockwise",-2.31430309851904,53.5321684615567
17541,"Active","M62/1445B Anti-clockwise",-2.37774492589354,53.4900533220314
17542,"Active","M60/9155A Clockwise",-2.34390061605428,53.4609788434748
17543,"Active","M60/9184K Clockwise",-2.37454044663859,53.4770299155453
17544,"Active","M60/9186L Anti-clockwise",-2.37458460002403,53.4786207687527
17545,"Active","M60/9292A Clockwise",-2.29444206771553,53.5376836990088
17546,"Active","M60/9257A Clockwise",-2.34188752246792,53.5254324926649
17547,"Active","M60/9236A Clockwise",-2.36855207414223,53.517981954486
17548,"Active","M60/9262A Clockwise",-2.33465849416009,53.5268731876692
17549,"Active","M60/9293J Clockwise",-2.29296590180376,53.5380468504567
17550,"Active","M62/1441A Clockwise",-2.3794748595635,53.4879894840551
17551,"Active","M60/9197M Anti-clockwise",-2.37933858300321,53.4879180085986
17552,"Active","M60/9242B Anti-clockwise",-2.36285836257175,53.522349839473
17553,"Active","M60/9232A Clockwise",-2.36980338860642,53.5144636043606
17554,"Active","M60/9245L Anti-clockwise",-2.35951980927183,53.5235195516125
17555,"Active","M60/9144B Anti-clockwise",-2.33946367946103,53.4522816386457
17556,"Active","M60/9229L Anti-clockwise",-2.37375898257716,53.5132647819951
17557,"Active","M6/5341L Southbound",-1.198309167285,52.4055946851864
17558,"Active","M60/9212M Anti-clockwise",-2.38355934145331,53.4997153662341
17559,"Active","M60/9206A Clockwise",-2.38311737679444,53.4941619843498
17560,"Active","M60/9228A Clockwise",-2.37088925396609,53.511017671074
17561,"Active","M61/5209B Southbound",-2.36170188351969,53.5264700567253
17562,"Active","M60/9232B Anti-clockwise",-2.36953202731394,53.5144734353968
17563,"Active","M60/9298K Clockwise",-2.28668988919505,53.5404079893153
17564,"Active","M60/9219L Anti-clockwise",-2.3791540802068,53.5044212135827
17565,"Active","M60/9193L Anti-clockwise",-2.37576560799385,53.4843787986692
17566,"Active","M61/5202B Southbound",-2.36516836164151,53.5208596865708
17567,"Active","M60/9282B Anti-clockwise",-2.30884606829457,53.5348520744508
17568,"Active","M1/4002A Northbound",-1.25909516448307,52.9674001316357
17569,"Active","M60/9292B Anti-clockwise",-2.29418451519791,53.5375315336207
17570,"Active","M60/9190L Anti-clockwise",-2.37562477996666,53.4820871288125
17571,"Active","M60/9179B Anti-clockwise",-2.37188000351513,53.472588883584
17572,"Active","M60/9254B Anti-clockwise",-2.34652766292909,53.5247269691634
17573,"Active","M60/9213K Clockwise",-2.38467821381292,53.5000803081005
17574,"Active","M60/9308B Anti-clockwise",-2.27466424708045,53.5451908737527
17575,"Active","M60/9304A Clockwise",-2.27951368788163,53.5436786142874
17576,"Active","M60/9245B Anti-clockwise",-2.3595656674629,53.5235913188798
17577,"Active","M60/9181A Clockwise",-2.37275633225028,53.4745995942729
17578,"Active","M60/9265B Anti-clockwise",-2.33057581177407,53.5275496995093
17579,"Active","M60/9287A Clockwise",-2.30187580649738,53.5370000523821
17580,"Active","M60/9144A Clockwise",-2.33969147647372,53.452523680488
17581,"Active","M60/9231K Clockwise",-2.37413977016099,53.5136950290356
17582,"Active","M61/2015A Northbound",-2.36940297589944,53.5291159435272
17583,"Active","M60/9288B Anti-clockwise",-2.30044252100253,53.5370126481244
17584,"Inactive","M61/9242K Clockwise",-2.36381119530023,53.5226525362293
17585,"Active","M60/9316A Clockwise",-2.26333998261228,53.5490993277104
17586,"Active","M60/9254A Clockwise",-2.34634849350357,53.5249522004182
17587,"Active","M60/9209A Clockwise",-2.3846935470979,53.4967725695863
17588,"Active","M61/5209L Southbound",-2.36179537523291,53.526820317198
17589,"Active","M60/9182M Anti-clockwise",-2.37231942897508,53.4746009597634
17590,"Active","M60/9227B Anti-clockwise",-2.37130328932071,53.5100815885243
17591,"Active","M60/9305B Anti-clockwise",-2.27832318426842,53.5439330550767
17592,"Active","M60/9308A Clockwise",-2.27448478415641,53.5454429585304
17593,"Active","M60/9298L Anti-clockwise",-2.28636920253134,53.5398424936116
17594,"Active","M60/9192A Clockwise",-2.37605240225069,53.4844318290405
17595,"Active","M60/9299B Anti-clockwise",-2.28543903345743,53.5406446592669
17596,"Active","M60/9240L Anti-clockwise",-2.3646092384022,53.5207355629991
17597,"Active","M60/9223A Clockwise",-2.37527588051091,53.5074445316216
17598,"Active","M60/9270B Anti-clockwise",-2.32345220315703,53.5290701699472
17599,"Active","M61/2010A Northbound",-2.37008714837156,53.5176086669613
17600,"Active","M60/9272A Clockwise",-2.32053231755321,53.529958861074
17601,"Active","M60/9295M Anti-clockwise",-2.28999492207054,53.5382608190541
17602,"Active","M60/9269A Clockwise",-2.3247639922597,53.5289857294663
17603,"Active","M60/9282A Clockwise",-2.30865220601217,53.5351671539309
17604,"Active","M61/2005B Southbound",-2.37085733897172,53.5142715691315
17605,"Active","M60/9180B Anti-clockwise",-2.37211312620847,53.4734061192512
17606,"Active","M60/9309B Anti-clockwise",-2.27333889476799,53.545607372567
17607,"Active","M61/2004A Northbound",-2.37079743045327,53.5125909249068
17608,"Active","M60/9179A Clockwise",-2.37203065246556,53.4725884133717
17609,"Inactive","M60/9314A Clockwise",-2.26632056528994,53.5478703070172
17610,"Active","M60/9190B Anti-clockwise",-2.37586587480263,53.4820863704449
17611,"Active","M60/9235L Anti-clockwise",-2.36846778153469,53.5169575364927
17612,"Active","M60/9193J Clockwise",-2.37631033317372,53.4846287685068
17613,"Active","M60/9242A Clockwise",-2.36311538450987,53.5224209628143
17614,"Active","M60/9309A Clockwise",-2.27314438879694,53.5458684791297
17615,"Active","M60/9295B Anti-clockwise",-2.29001166221558,53.5385034602934
17616,"Active","M60/9219A Clockwise",-2.37929289571169,53.5047713214415
17617,"Active","M6/5346L Southbound",-1.20563842728391,52.405922870191
17618,"Active","M60/9213B Anti-clockwise",-2.384075618796,53.500127177525
17619,"Active","M60/9186B Anti-clockwise",-2.37488594228475,53.4786198221384
17620,"Inactive","M60/9227A Clockwise",-2.37153048708057,53.5101977290596
17621,"Active","M61/2001A Northbound",-2.36661604207408,53.5120915345981
17622,"Active","M60/9216B Anti-clockwise",-2.38207711593526,53.5025334164329
17623,"Active","M60/9194K Clockwise",-2.37426221987582,53.4864958483242
17624,"Active","M60/9184A Clockwise",-2.37417932440217,53.4770849810293
17625,"Active","M60/9195M Anti-clockwise",-2.3747122240475,53.4879685466834
17626,"Active","M60/9196K Clockwise",-2.3771217701914,53.4877632301083
17627,"Active","M60/9155B Anti-clockwise",-2.34360027084444,53.4610875749888
17628,"Active","M60/9288A Clockwise",-2.3003381076555,53.5371836844139
17629,"Active","M602/6004L Anti-clockwise",-2.37418694834324,53.4865050721842
17630,"Active","M60/9210J Clockwise",-2.38496479642688,53.4967627117104
17631,"Active","M60/9277B Anti-clockwise",-2.31434644515643,53.5319076998229
17632,"Active","M61/2002B Southbound",-2.36758849350598,53.5129424341901
17633,"Inactive","M60/9205A Clockwise",-2.38226642181775,53.4934006750748
17634,"Active","M60/9257B Anti-clockwise",-2.34211189765691,53.5251981508041
17635,"Active","M60/9262B Anti-clockwise",-2.33485282192067,53.5266479340267
17636,"Active","M60/9226B Anti-clockwise",-2.37211083165117,53.5093150554019
17637,"Active","M60/9187A Clockwise",-2.37554217255338,53.4795615696976
17638,"Active","M60/9192B Anti-clockwise",-2.3758510117254,53.4838122435733
17639,"Active","M60/9265A Clockwise",-2.33071282945139,53.5277111104117
17640,"Active","M60/9188A Clockwise",-2.37582126113989,53.4804505707827
17641,"Inactive","M60/9256A Clockwise",-2.34333389017053,53.5252215972804
17642,"Active","M61/2014B Southbound",-2.36739470465698,53.5288974505001
17643,"Active","M60/9193M Anti-clockwise",-2.37558493541429,53.4843973437103
17644,"Active","M60/9207B Anti-clockwise",-2.38334922540411,53.4947994298567
17645,"Active","M60/9235B Anti-clockwise",-2.36879987246451,53.5169924617355
17646,"Active","M61/5204L Southbound",-2.35695313153886,53.525019430402
17647,"Active","M60/9287B Anti-clockwise",-2.30207048483295,53.5367928336947
17648,"Inactive","M602/6003K Eastbound",-2.37876182126938,53.487461424607
17649,"Active","M60/9213A Clockwise",-2.3843029615345,53.5002612747109
17650,"Active","M60/9248A Clockwise",-2.35572804083628,53.5246276465346
17651,"Active","M60/9219B Anti-clockwise",-2.37927573425203,53.5045376783205
17652,"Active","M60/9295A Clockwise",-2.28995271540324,53.5387103321956
17653,"Active","M61/5201K Northbound",-2.35328420742814,53.5245990475801
17654,"Active","M61/5205A Northbound",-2.36337317634318,53.5225819672359
17655,"Active","M61/2009B Southbound",-2.37041321177906,53.5169514988343
17656,"Active","M60/9195A Clockwise",-2.37646452020472,53.4867226397804
17657,"Active","M60/9200B Anti-clockwise",-2.37807609824959,53.4900073339033
17658,"Active","M60/9239B Anti-clockwise",-2.36608326666611,53.5202636409753
17659,"Active","M60/9263K Clockwise",-2.33301852571221,53.5274170822018
17660,"Active","M60/9314B Westbound",-2.265159111358,53.5479717606762
17661,"Active","M60/9216A Clockwise",-2.38224424212176,53.5026766973223
17662,"Active","M60/9189B Anti-clockwise",-2.37575188637588,53.4811249402812
17663,"Active","M1/4002B Southbound",-1.25882826196879,52.9673355427418
17664,"Active","M60/9200A Clockwise",-2.37880376530292,53.4904814223564
17665,"Inactive","M60/9256B Anti-clockwise",-2.34351315035941,53.5250053593039
17666,"Active","M60/9223B Anti-clockwise",-2.37510875891766,53.5073012438189
17667,"Active","M60/9249B Anti-clockwise",-2.3547620934381,53.5245586523057
17668,"Inactive","TMU Site 9967/1 on link A5 northbound between B4100 and A4146 near Bletchley (south); GPS Ref: 490291;232886; Northbound Northbound",-0.686550706692521,51.9871106433757
17669,"Inactive","TMU Site 9967/2 on link A5 southbound between A4146 near Bletchley (south) and B4100; GPS Ref: 490300;232907; Southbound Southbound",-0.686414169786179,51.9872979372101
17670,"Active","M1/5070J Northbound",-1.47412486024804,53.7751887639866
17671,"Active","M180/1127B Westbound",-0.805175047258168,53.5654603909785
17672,"Active","M180/1119A Eastbound",-0.81552681888043,53.5689341583129
17673,"Active","TMU Site 9968/1 on link A421 northbound between A600 and A603; GPS Ref: 507840;248078; Northbound Northbound",-0.426303253723057,52.1205211255896
17674,"Active","TMU Site 9968/2 on link A421 southbound between A603 and A600; GPS Ref: 507852;248068; Southbound Southbound",-0.42613122036565,52.1204289136627
17675,"Active","M54/3154M Eastbound",-2.1209771827769,52.6384607579933
17676,"Active","M54/3155B Eastbound",-2.12243953338051,52.6382344978707
17677,"Active","M54/3160B Eastbound",-2.12978353367744,52.6380827775658
17678,"Active","M60/9314J Clockwise",-2.26499608278656,53.5484485059509
17679,"Inactive","TAME Site 30362514 on link A31 eastbound exit for A338 near Ringwood (west); GPS Ref: 412870;104170; Eastbound Eastbound",-1.81859386094328,50.836909761744
17680,"Active","M1/3924B Southbound",-1.29982820769524,52.9048191917009
17681,"Active","M6/6672A Northbound",-2.33539341360369,53.1205358591899
17682,"Active","M6/6751A Northbound",-2.37433590782509,53.1863268432883
17683,"Active","M6/6892B Southbound",-2.40866414897013,53.3088395239099
17684,"Active","M6/6681B Southbound",-2.33548463777694,53.1284190063094
17685,"Active","M6/6897A Northbound",-2.41545418617118,53.3110542610029
17686,"Active","M6/6672B Southbound",-2.33512313335238,53.1203658291769
17687,"Active","M6/6872B Southbound",-2.39633337675317,53.2916225826593
17688,"Active","M6/6697A Northbound",-2.33804947817785,53.1429380392347
17689,"Active","M6/6767A Northbound",-2.38702994368766,53.1984121135474
17690,"Active","M6/6700B Southbound",-2.33908529341612,53.145380106213
17691,"Active","M60/9186M Anti-clockwise",-2.37466009413287,53.4786385090188
17692,"Active","M6/6775A Northbound",-2.387995386187,53.2058697407016
17693,"Active","M6/6615L Southbound",-2.3338664253187,53.0699944455692
17694,"Active","M6/6653B Southbound",-2.34029452846984,53.1035055994012
17695,"Active","M6/6620A Northbound",-2.33727544336016,53.074605229231
17696,"Active","M6/6644B Southbound",-2.34294891875412,53.0954527244836
17697,"Active","M6/6822B Southbound",-2.40161502891969,53.246966537928
17698,"Active","M6/6652A Northbound",-2.34085662507091,53.1028118289165
17699,"Active","M6/6650B Southbound",-2.3412590405324,53.1008150956589
17700,"Active","M6/6833A Northbound",-2.40214343010004,53.2569602411284
17701,"Active","M6/6658A Northbound",-2.33892698966369,53.1081478750415
17702,"Active","M6/6612A Northbound",-2.33337245391319,53.0678743973932
17703,"Active","M6/6879A Northbound",-2.39964570266142,53.297723938789
17704,"Active","M6/6626A Northbound",-2.33988243497204,53.0796406973068
17705,"Active","M6/6712K Northbound",-2.34808058468377,53.1540015629292
17706,"Active","M6/6814B Southbound",-2.40081330678548,53.2397602274648
17707,"Active","M6/6767M Southbound",-2.38638451743182,53.1982164607535
17708,"Active","M6/6640A Northbound",-2.34356292112036,53.091918229155
17709,"Active","M6/6803B Southbound",-2.39636413184677,53.2301390972679
17710,"Active","M6/6615B Southbound",-2.3343000661532,53.0701010959178
17711,"Active","M6/6807B Southbound",-2.39841788034721,53.2335210361387
17712,"Active","M6/6882A Northbound",-2.40139621200088,53.3003967349891
17713,"Active","M6/6771K Northbound",-2.38818561804998,53.2020668192185
17714,"Active","M6/6676A Northbound",-2.3355111127734,53.12414014031
17715,"Active","M6/6665B Southbound",-2.3365085087298,53.1140785531558
17716,"Active","M6/6615K Northbound",-2.33506295316018,53.0703236754247
17717,"Active","M6/6712L Southbound",-2.34664556258744,53.1540686781015
17718,"Active","M6/6847B Southbound",-2.40013017597992,53.2692995969719
17719,"Active","M6/6695L Southbound",-2.33553245672611,53.1403203708478
17720,"Active","M6/6867B Southbound",-2.39494122416864,53.2870698557509
17721,"Active","M6/6896M Southbound",-2.41363820701504,53.3110605777398
17722,"Active","M6/6854B Southbound",-2.39775875818674,53.2755008350683
17723,"Active","M6/6820A Northbound",-2.40176436278585,53.2453121021179
17724,"Active","M6/6892J Northbound",-2.40894860045419,53.3087666377106
17725,"Active","M6/6708M Southbound",-2.34463869485465,53.1518182664406
17726,"Active","M6/6685B Southbound",-2.33570482223903,53.1317443361769
17727,"Active","M6/6628B Southbound",-2.34037310224298,53.0812843010951
17728,"Active","M6/6830A Northbound",-2.40213335531334,53.2542906183979
17729,"Active","M6/6719B Southbound",-2.35226221370539,53.1606501102833
17730,"Active","M6/6901K Northbound",-2.42131911906264,53.3122291811959
17731,"Active","M6/6644A Northbound",-2.34318913535609,53.0956138351534
17732,"Active","M6/6705B Southbound",-2.34240711599249,53.1494875652493
17733,"Active","M6/6715A Northbound",-2.35044052920702,53.1573385459844
17734,"Active","M6/6879B Southbound",-2.39930037435573,53.2976981287545
17735,"Active","M6/6799A Northbound",-2.39459604552161,53.2268370732581
17736,"Active","M6/6647B Southbound",-2.34225308716361,53.0980975284437
17737,"Active","M6/6632B Southbound",-2.34189384755742,53.0848036689477
17738,"Active","M6/6874A Northbound",-2.39744532258078,53.2934346280102
17739,"Active","M6/6837B Southbound",-2.40180015483025,53.2603142008658
17740,"Active","M6/6823B Southbound",-2.40166858075241,53.2478832101428
17741,"Active","M6/6882B Southbound",-2.40102009427043,53.3002901339827
17742,"Active","M6/6705A Northbound",-2.34282619725011,53.1495402920863
17743,"Active","M6/6844A Northbound",-2.40117230990461,53.2669050798397
17744,"Active","M6/6881M Southbound",-2.40024865629359,53.2996275509893
17745,"Active","M6/6691J Northbound",-2.3370215316406,53.1376643942945
17746,"Active","M6/6725A Northbound",-2.35578929440712,53.1657723220999
17747,"Active","M6/6839B Southbound",-2.40171318040403,53.2622290973731
17748,"Active","M6/6758A Northbound",-2.38088931312629,53.1912678519346
17749,"Active","M6/6786A Northbound",-2.38929665697654,53.2156364180413
17750,"Active","M6/6630A Northbound",-2.34150744793665,53.0831417939961
17751,"Active","M61/9241K Southbound",-2.36118124765344,53.5237841223423
17752,"Active","M6/6711B Southbound",-2.34730329671604,53.1540397917956
17753,"Active","M6/6864B Southbound",-2.39487210133889,53.2844543273003
17754,"Active","M6/6839A Northbound",-2.4019843673422,53.2623720015326
17755,"Active","M6/6833B Southbound",-2.40187252954992,53.2568443031434
17756,"Active","M6/6719A Northbound",-2.35260656344877,53.1606940349746
17757,"Active","M6/6822A Northbound",-2.40187113349692,53.2471094928648
17758,"Active","M6/6615A Northbound",-2.33468914521465,53.0702348376012
17759,"Active","M6/6844B Southbound",-2.40091600553451,53.2667531346414
17760,"Active","M6/6827A Northbound",-2.40210795791787,53.2515850912813
17761,"Active","M6/6867A Northbound",-2.39522663162637,53.2871138546073
17762,"Active","M6/6810A Northbound",-2.40000147319635,53.2362573167925
17763,"Active","M6/6677B Southbound",-2.33529304865103,53.1249228034501
17764,"Active","M6/6847A Northbound",-2.40035717809608,53.269523552565
17765,"Active","M6/6876B Southbound",-2.39794092453405,53.2951048990618
